Float_ID,Profile,Date,Latitude,Longitude,Pres_raw(dbar),Pres_adj(dbar),Pres_raw_qc,Pres_adj_qc,Temp_raw(C),Temp_adj(C),Temp_raw_qc,Temp_adj_qc,Psal_raw(psu),Psal_adj(psu),Psal_raw_qc,Psal_adj_qc
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,89.4,87.8,1,1,19.48,19.48,1,1,34.808,34.81601,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,99.2,97.6,1,1,17.328,17.328,1,1,34.859,34.86434,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,109.6,108.0,1,1,15.889,15.889,1,1,34.983,34.98561,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,119.5,117.9,1,1,15.286,15.286,1,1,35.012,35.014,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,129.1,127.5,1,1,14.932,14.932,1,1,35.06,35.06135,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,139.3,137.7,1,1,14.709,14.709,1,1,35.05,35.05258,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,149.2,147.6,1,1,14.175,14.175,1,1,35.044,35.04602,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,159.1,157.5,1,1,13.829,13.829,1,1,35.081,35.08262,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,169.4,167.8,1,1,13.543,13.543,1,1,35.091,35.09306,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,179.5,177.9,1,1,13.157,13.157,1,1,35.089,35.09068,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,189.6,188.0,1,1,12.892,12.892,1,1,35.104,35.10565,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,199.6,198.0,1,1,12.62,12.62,1,1,35.104,35.10519,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,209.2,207.6,1,1,12.487,12.487,1,1,35.099,35.10006,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,219.1,217.5,1,1,12.391,12.391,1,1,35.1,35.10094,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,229.3,227.7,1,1,12.322,12.322,1,1,35.103,35.10398,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,239.1,237.5,1,1,12.242,12.242,1,1,35.101,35.1023,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,249.1,247.5,1,1,12.079,12.079,1,1,35.1,35.10112,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,259.1,257.5,1,1,11.961,11.961,1,1,35.093,35.09415,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,269.0,267.4,1,1,11.84,11.84,1,1,35.089,35.09006,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,279.0,277.4,1,1,11.743,11.743,1,1,35.084,35.0852,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,289.3,287.7,1,1,11.606,11.606,1,1,35.08,35.08113,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,299.0,297.4,1,1,11.496,11.496,1,1,35.076,35.07706,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,309.0,307.4,1,1,11.402,11.402,1,1,35.072,35.07293,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,319.1,317.5,1,1,11.34,11.34,1,1,35.07,35.071,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,329.4,327.8,1,1,11.259,11.259,1,1,35.067,35.06791,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,339.3,337.7,1,1,11.209,11.209,1,1,35.068,35.06905,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,349.5,347.9,1,1,11.116,11.116,1,1,35.067,35.06792,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,359.3,357.7,1,1,11.062,11.062,1,1,35.067,35.06804,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,379.2,377.6,1,1,10.889,10.889,1,1,35.061,35.06197,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,399.3,397.7,1,1,10.752,10.752,1,1,35.059,35.05992,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,449.5,447.9,1,1,10.472,10.472,1,1,35.057,35.05796,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,499.4,497.8,1,1,10.144,10.144,1,1,35.054,35.05504,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,549.4,547.8,1,1,9.718,9.718,1,1,35.049,35.04996,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,599.2,597.6,1,1,9.402,9.402,1,1,35.041,35.04199,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,649.1,647.5,1,1,9.062,9.062,1,1,35.032,35.03305,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,699.3,697.7,1,1,8.654,8.654,1,1,35.021,35.02206,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,749.5,747.9,1,1,8.226,8.226,1,1,35.008,35.00896,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,799.2,797.6,1,1,7.952,7.952,1,1,34.999,34.99994,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,849.2,847.6,1,1,7.694,7.694,1,1,34.989,34.98999,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,898.9,897.3,1,1,7.379,7.379,1,1,34.976,34.977,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,949.1,947.5,1,1,7.068,7.068,1,1,34.964,34.96495,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,999.2,997.6,1,1,6.821,6.821,1,1,34.95,34.95076,1,1
2900537,116,2006-12-30 05:47:55.999999744,4.544,84.193,1008.0,1006.4,1,1,6.79,,4,4,34.949,,4,4
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,5.6,4.0,1,1,28.18,28.18,1,1,34.14,34.14056,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,9.3,7.7,1,1,28.167,28.167,1,1,34.14,34.14053,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,19.6,18.0,1,1,28.144,28.144,1,1,34.144,34.14434,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,29.5,27.9,1,1,28.227,28.227,1,1,34.273,34.27353,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,39.8,38.2,1,1,28.308,28.308,1,1,34.551,34.55754,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,49.6,48.0,1,1,26.361,26.361,1,1,34.959,34.96852,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,59.7,58.1,1,1,23.006,23.006,1,1,34.948,34.95622,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,69.7,68.1,1,1,20.562,20.562,1,1,34.871,34.87833,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,79.6,78.0,1,1,18.546,18.546,1,1,34.838,34.84492,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,89.7,88.1,1,1,16.698,16.698,1,1,34.901,34.9065,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,99.4,97.8,1,1,15.325,15.325,1,1,35.014,35.0168,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,109.0,107.4,1,1,14.705,14.705,1,1,35.031,35.03308,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,118.8,117.2,1,1,14.322,14.322,1,1,35.057,35.05817,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,128.9,127.3,1,1,14.173,14.173,1,1,35.069,35.07101,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,139.4,137.8,1,1,13.766,13.766,1,1,35.064,35.06524,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,149.4,147.8,1,1,13.615,13.615,1,1,35.069,35.071,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,159.6,158.0,1,1,13.239,13.239,1,1,35.072,35.07438,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,169.2,167.6,1,1,12.789,12.789,1,1,35.074,35.07508,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,179.4,177.8,1,1,12.689,12.689,1,1,35.085,35.08637,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,189.1,187.5,1,1,12.51,12.51,1,1,35.1,35.10095,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,199.2,197.6,1,1,12.43,12.43,1,1,35.099,35.1002,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,209.0,207.4,1,1,12.294,12.294,1,1,35.097,35.09848,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,219.2,217.6,1,1,12.075,12.075,1,1,35.094,35.09531,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,228.7,227.1,1,1,11.92,11.92,1,1,35.094,35.09483,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,239.4,237.8,1,1,11.881,11.881,1,1,35.09,35.09105,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,249.3,247.7,1,1,11.789,11.789,1,1,35.086,35.08716,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,259.6,258.0,1,1,11.661,11.661,1,1,35.08,35.08108,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,269.2,267.6,1,1,11.565,11.565,1,1,35.074,35.07515,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,279.1,277.5,1,1,11.449,11.449,1,1,35.072,35.07304,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,289.1,287.5,1,1,11.357,11.357,1,1,35.067,35.06797,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,299.3,297.7,1,1,11.287,11.287,1,1,35.064,35.065,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,309.2,307.6,1,1,11.211,11.211,1,1,35.064,35.06512,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,319.3,317.7,1,1,11.099,11.099,1,1,35.062,35.06301,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,329.1,327.5,1,1,11.019,11.019,1,1,35.06,35.06096,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,339.2,337.6,1,1,10.954,10.954,1,1,35.058,35.05891,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,349.2,347.6,1,1,10.902,10.902,1,1,35.056,35.05706,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,359.2,357.6,1,1,10.81,10.81,1,1,35.059,35.05989,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,379.1,377.5,1,1,10.712,10.712,1,1,35.061,35.06199,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,399.4,397.8,1,1,10.564,10.564,1,1,35.059,35.05992,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,448.8,447.2,1,1,10.295,10.295,1,1,35.052,35.053,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,499.5,497.9,1,1,9.923,9.923,1,1,35.051,35.05193,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,549.0,547.4,1,1,9.653,9.653,1,1,35.048,35.04898,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,599.4,597.8,1,1,9.318,9.318,1,1,35.041,35.04203,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,649.5,647.9,1,1,8.916,8.916,1,1,35.028,35.02905,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,699.5,697.9,1,1,8.506,8.506,1,1,35.019,35.01995,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,749.2,747.6,1,1,8.236,8.236,1,1,35.012,35.01299,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,799.4,797.8,1,1,7.91,7.91,1,1,34.998,34.99895,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,849.3,847.7,1,1,7.653,7.653,1,1,34.989,34.99001,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,899.3,897.7,1,1,7.309,7.309,1,1,34.975,34.97606,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,949.1,947.5,1,1,6.914,6.914,1,1,34.957,34.95798,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,999.0,997.4,1,1,6.637,6.637,1,1,34.94,34.94101,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1049.3,1047.7,1,1,6.322,6.322,1,1,34.926,34.92696,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1099.1,1097.5,1,1,6.072,6.072,1,1,34.915,34.91597,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1149.5,1147.9,1,1,5.814,5.814,1,1,34.907,34.90793,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1198.9,1197.3,1,1,5.62,5.62,1,1,34.902,34.90292,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1249.5,1247.9,1,1,5.432,5.432,1,1,34.898,34.89891,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1299.2,1297.6,1,1,5.254,5.254,1,1,34.889,34.88995,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1349.1,1347.5,1,1,5.028,5.028,1,1,34.88,34.88093,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1399.0,1397.4,1,1,4.841,4.841,1,1,34.873,34.87394,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1448.8,1447.2,1,1,4.636,4.636,1,1,34.864,34.86501,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1499.1,1497.5,1,1,4.344,4.344,1,1,34.854,34.85493,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1549.2,1547.6,1,1,4.159,4.159,1,1,34.846,34.84692,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1599.3,1597.7,1,1,3.99,3.99,1,1,34.839,34.83997,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1649.3,1647.7,1,1,3.761,3.761,1,1,34.831,34.83192,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1699.2,1697.6,1,1,3.589,3.589,1,1,34.823,34.82393,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1749.2,1747.6,1,1,3.426,3.426,1,1,34.815,34.81592,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1799.4,1797.8,1,1,3.263,3.263,1,1,34.809,34.80993,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1849.0,1847.4,1,1,3.096,3.096,1,1,34.801,34.80185,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1899.2,1897.6,1,1,3.019,3.019,1,1,34.798,34.79887,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1949.3,1947.7,1,1,2.917,2.917,1,1,34.793,34.79386,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,1999.5,1997.9,1,1,2.829,2.829,1,1,34.789,34.78979,1,1
2900537,117,2007-01-04 06:55:18.000000000,4.666,84.156,2002.0,2000.4,1,1,2.83,,4,4,34.788,,4,4
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,6.1,4.4,1,1,28.326,28.326,1,1,34.437,34.43759,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,8.9,7.2,1,1,28.327,28.327,1,1,34.436,34.43684,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,19.4,17.7,1,1,28.278,28.278,1,1,34.493,34.49365,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,29.6,27.9,1,1,28.278,28.278,1,1,34.6,34.60132,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,39.5,37.8,1,1,28.047,28.047,1,1,34.737,34.74518,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,49.7,48.0,1,1,25.421,25.421,1,1,34.976,34.9834,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,59.7,58.0,1,1,23.102,23.102,1,1,34.954,34.96043,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,69.8,68.1,1,1,21.227,21.227,1,1,34.939,34.9469,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,79.6,77.9,1,1,19.024,19.024,1,1,34.936,34.94229,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,89.3,87.6,1,1,17.396,17.396,1,1,34.964,34.96969,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,99.7,98.0,1,1,15.853,15.853,1,1,34.938,34.94132,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,109.4,107.7,1,1,15.184,15.184,1,1,34.991,34.99427,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,119.3,117.6,1,1,14.453,14.453,1,1,35.031,35.03283,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,129.3,127.6,1,1,14.122,14.122,1,1,35.028,35.02963,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,139.0,137.3,1,1,13.896,13.896,1,1,35.068,35.06911,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,148.9,147.2,1,1,13.778,13.778,1,1,35.073,35.07478,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,159.4,157.7,1,1,13.465,13.465,1,1,35.062,35.06404,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,168.9,167.2,1,1,13.124,13.124,1,1,35.068,35.06924,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,179.6,177.9,1,1,12.976,12.976,1,1,35.077,35.07839,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,189.7,188.0,1,1,12.799,12.799,1,1,35.099,35.10082,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,199.6,197.9,1,1,12.491,12.491,1,1,35.098,35.09931,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,209.2,207.5,1,1,12.344,12.344,1,1,35.097,35.09844,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,219.4,217.7,1,1,12.149,12.149,1,1,35.092,35.09345,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,229.4,227.7,1,1,11.959,11.959,1,1,35.09,35.09124,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,239.1,237.4,1,1,11.831,11.831,1,1,35.09,35.0911,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,249.2,247.5,1,1,11.732,11.732,1,1,35.086,35.08691,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,258.9,257.2,1,1,11.689,11.689,1,1,35.083,35.08396,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,269.3,267.6,1,1,11.63,11.63,1,1,35.081,35.08195,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,279.0,277.3,1,1,11.577,11.577,1,1,35.079,35.07996,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,289.4,287.7,1,1,11.517,11.517,1,1,35.076,35.07708,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,298.9,297.2,1,1,11.43,11.43,1,1,35.07,35.07117,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,308.9,307.2,1,1,11.319,11.319,1,1,35.065,35.06598,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,318.9,317.2,1,1,11.257,11.257,1,1,35.062,35.06299,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,329.4,327.7,1,1,11.19,11.19,1,1,35.062,35.06292,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,339.2,337.5,1,1,11.146,11.146,1,1,35.062,35.06305,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,349.1,347.4,1,1,11.067,11.067,1,1,35.062,35.06321,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,359.0,357.3,1,1,10.944,10.944,1,1,35.057,35.05796,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,379.2,377.5,1,1,10.835,10.835,1,1,35.053,35.0539,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,399.5,397.8,1,1,10.759,10.759,1,1,35.061,35.06199,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,449.0,447.3,1,1,10.436,10.436,1,1,35.054,35.05502,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,499.3,497.6,1,1,10.09,10.09,1,1,35.048,35.04907,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,549.3,547.6,1,1,9.691,9.691,1,1,35.048,35.0491,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,599.5,597.8,1,1,9.26,9.26,1,1,35.039,35.04008,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,649.2,647.5,1,1,8.862,8.862,1,1,35.026,35.02702,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,699.4,697.7,1,1,8.552,8.552,1,1,35.018,35.01907,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,749.2,747.5,1,1,8.193,8.193,1,1,35.008,35.00899,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,799.2,797.5,1,1,7.93,7.93,1,1,34.999,35.0,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,849.1,847.4,1,1,7.666,7.666,1,1,34.988,34.98896,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,899.0,897.3,1,1,7.455,7.455,1,1,34.984,34.98509,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,949.3,947.6,1,1,7.072,7.072,1,1,34.963,34.96395,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,999.3,997.6,1,1,6.883,6.883,1,1,34.953,34.9538,1,1
2900537,118,2007-01-09 05:04:56.000000000,4.777,84.122,1010.4,1008.7,1,1,6.764,,4,4,34.946,,4,4
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,6.1,4.5,1,1,28.432,28.432,1,1,34.607,34.60752,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,8.9,7.3,1,1,28.43,28.43,1,1,34.607,34.60751,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,19.3,17.7,1,1,28.431,28.431,1,1,34.607,34.60752,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,29.3,27.7,1,1,28.427,28.427,1,1,34.608,34.60852,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,39.6,38.0,1,1,28.428,28.428,1,1,34.612,34.61316,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,49.8,48.2,1,1,28.231,28.231,1,1,34.693,34.70134,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,59.5,57.9,1,1,25.752,25.752,1,1,34.985,34.9904,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,69.6,68.0,1,1,23.967,23.967,1,1,34.951,34.96079,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,79.8,78.2,1,1,20.95,20.95,1,1,34.939,34.94583,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,89.7,88.1,1,1,19.064,19.064,1,1,34.918,34.92834,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,99.7,98.1,1,1,16.16,16.16,1,1,34.937,34.94099,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,109.6,108.0,1,1,15.228,15.228,1,1,34.985,34.98727,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,119.5,117.9,1,1,14.77,14.77,1,1,35.004,35.00678,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,129.4,127.8,1,1,14.18,14.18,1,1,35.031,35.03262,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,139.3,137.7,1,1,13.92,13.92,1,1,35.063,35.06475,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,149.0,147.4,1,1,13.623,13.623,1,1,35.068,35.06956,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,159.4,157.8,1,1,13.373,13.373,1,1,35.076,35.07749,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,169.2,167.6,1,1,13.154,13.154,1,1,35.08,35.08183,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,179.0,177.4,1,1,12.844,12.844,1,1,35.075,35.07633,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,188.7,187.1,1,1,12.674,12.674,1,1,35.093,35.09465,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,198.9,197.3,1,1,12.398,12.398,1,1,35.095,35.09633,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,209.0,207.4,1,1,12.224,12.224,1,1,35.091,35.09197,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,219.3,217.7,1,1,12.151,12.151,1,1,35.092,35.09303,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,229.6,228.0,1,1,12.057,12.057,1,1,35.091,35.09237,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,239.2,237.6,1,1,11.882,11.882,1,1,35.087,35.08833,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,249.4,247.8,1,1,11.711,11.711,1,1,35.083,35.08402,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,259.5,257.9,1,1,11.625,11.625,1,1,35.079,35.07986,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,269.0,267.4,1,1,11.587,11.587,1,1,35.078,35.07901,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,279.4,277.8,1,1,11.503,11.503,1,1,35.075,35.07592,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,289.0,287.4,1,1,11.448,11.448,1,1,35.073,35.07428,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,299.1,297.5,1,1,11.29,11.29,1,1,35.067,35.06785,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,309.4,307.8,1,1,11.254,11.254,1,1,35.065,35.06583,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,319.2,317.6,1,1,11.222,11.222,1,1,35.065,35.06596,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,329.2,327.6,1,1,11.152,11.152,1,1,35.063,35.06414,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,338.7,337.1,1,1,11.041,11.041,1,1,35.062,35.06295,1,1
2900537,119,2007-01-14 06:31:16.000000000,4.905,84.188,349.3,347.7,1,1,10.975,10.975,1,1,35.06,35.06082,1,1
